639-3	639-1	639-2B	Scope/Type	Family	native	eng	fra	spa	zho	rus	deu				Retrieved from "http://en.wikipedia.org/wiki/ISO_639" on 2008-04-01
aac			I/L			Ari					
aad			I/L			Amal					
hom			I/E			Homa					
hoo			I/L			Holoholo				холохоло	
hop			I/L		Hopilàvayi	Hopi	hopi			хопи	Hopi
hor			I/E			Horo					
hos			I/L			Ho Chi Minh City Sign Language					
hot			I/L			Hote					
hov			I/L			Hovongan					
how			I/L			Honi					
hoy			I/L			Holiya					
hoz			I/L			Hozo					
hpo			I/L			Hpon					
hps			I/L			Hawai'i Pidgin Sign Language					
hra			I/L			Hrangkhol					
hre			I/L			Hre					
hrk			I/L			Haruku					
hro			I/L			Haroi					
hrr			I/L			Horuru					
hrt			I/L			Hértevin					
hru			I/L			Hruso	hruso				
hrv	hr	scr	I/L		Hrvatski	Croatian	croate	croata	克罗地亚语	хорватский	Kroatisch
hrz			I/L			Harzani					
hsb		hsb	I/L		Hornjoserbsce	Sorbian, Upper	haut-sorabe	alto sorbio	上索布语	верхнелужицкий	Ober-Sorbisch
hsf			I/L			Huastec, Southeastern					
hsh			I/L			Hungarian Sign Language					Ungarische Zeichensprache
hsl			I/L			Hausa Sign Language					
hsn			I/L	Chinese		Xiang Chinese			湘語		Chinesisch (Xiang)
hss			I/L			Harsusi					
hti			I/L			Hoti		hodï			
hto			I/L			Huitoto, Minica		minica			
hts			I/L			Hadza	hadza				
htu			I/L			Hitu				хиту	Hitu
htx			I/A			Hittite, Middle					
hub			I/L			Huambisa					
huc			I/L			=/Hua					
hud			I/L			Huaulu					
hue			I/L			Huave, San Francisco Del Mar					
huf			I/L			Humene					
hug			I/L			Huachipaeri					
huh			I/L			Huilliche	huilliche				
hui			I/L			Huli					
huj			I/L			Hmong, Northern Guiyang			贵阳北部土语		
huk			I/L			Hulung					
hul			I/L			Hula					
hum			I/L			Hungana					
hun	hu	hun	I/L		Magyar	Hungarian	hongrois	húngaro	匈牙利语	венгерский	Ungarisch
huo			I/L			Hu					
hup		hup	I/L			Hupa	hupa		胡帕语	хупа	
huq			I/L			Tsat					
hur			I/L		Hǝn̓q̓ǝmin̓ǝm̓	Halkomelem					
hus			I/L			Huastec, Veracruz					
hut			I/L			Humla					
huu			I/L			Huitoto, Murui		murui			
huv			I/L			Huave, San Mateo Del Mar					
huw			I/L			Hukumina					
hux			I/L			Huitoto, Nüpode		nipode			
huy			I/L			Hulaulá					
huz			I/L			Hunzib	hounzib	hunzib			
hva			I/L			Huastec, San Luís Potosí					
hvc			I/L			Haitian Vodoun Culture Language					
hve			I/L			Huave, San Dionisio Del Mar					
hvk			I/L			Haveke					
hvn			I/L			Sabu					Sabu
hvv			I/L			Huave, Santa María Del Mar					
hwa			I/L			Wané					
hwc			I/L			Hawai'i Creole English	créole hawaiien				
hwo			I/L			Hwana					
hya			I/L			Hya					
hye	hy	arm	I/L		Հայերեն	Armenian	arménien	armenio	亚美尼亚语	армянский	Armenisch
iai			I/L			Iaai					
ian			I/L			Iatmul					
iap			I/L			Iapama					
iar			I/L			Purari					
iba		iba	I/L			Iban	iban		伊班语	ибанский	
ibb			I/L			Ibibio					Ibibio
ibd			I/L			Iwaidja					
ibe			I/L			Akpes					
ibg			I/L			Ibanag					Ibanag
ibi			I/L			Ibilo					
ibl			I/L			Ibaloi					
ibm			I/L			Agoi					
ibn			I/L			Ibino					
ibo	ig	ibo	I/L		Igbo	Igbo	igbo	igbo	伊博语	игбо	Igbo
ibr			I/L			Ibuoro					
ibu			I/L			Ibu					
iby			I/L			Ibani					
ica			I/L			Ede Ica					
ich			I/L			Etkywan					
icl			I/L			Icelandic Sign Language					Isländische Zeichensprache
icr			I/L			Islander Creole English					
ida			I/L			Idakho-Isukha-Tiriki					
idb			I/L			Indo-Portuguese					
idc			I/L			Idon					
idd			I/L			Ede Idaca					
ide			I/L			Idere					
idi			I/L			Idi					
ido	io	ido	I/C		Ido	Ido	ido	ido	伊多语	идо	Ido
idr			I/L			Indri					
ids			I/L			Idesa					
idt			I/L			Idaté					
idu			I/L			Idoma					
ifa			I/L			Ifugao, Amganad					
ifb			I/L			Ifugao, Batad					
ife			I/L			Ifè					
iff			I/E			Ifo					
ifk			I/L			Ifugao, Tuwali					
ifm			I/L			Teke-Fuumu					
ifu			I/L			Ifugao, Mayoyao					
ify			I/L			Kallahan, Keley-I					
igb			I/L			Ebira					
ige			I/L			Igede					
igg			I/L			Igana					
igl			I/L			Igala					
igm			I/L			Kanggape					
ign			I/L			Ignaciano					
igo			I/L			Isebe					
igs			I/C			Interglossa					
igw			I/L			Igwe					
ihb			I/L			Iha Based Pidgin					
ihi			I/L			Ihievbe					
ihp			I/L			Iha					
iii	ii	iii	I/L		ꆇꉙ	Yi, Sichuan	yi de Sichuan		四川彝语		
ijc			I/L			Izon					
ije			I/L			Biseni					
ijj			I/L			Ede Ije					
ijn			I/L			Kalabari					
ijo			O/C			Ijo	ijo	iyo	伊乔语		
ijs			I/L			Ijo, Southeast					
ike			I/L	Inuktitut		Inuktitut (Eastern Canadian)					
iki			I/L			Iko					
ikk			I/L			Ika					
ikl			I/L			Ikulu					
iko			I/L			Olulumo-Ikom					
ikp			I/L			Ikpeshi					
ikt			I/L	Inuktitut		Inuktitut (Western Canadian)					
iku	iu	iku	M/L	Inuktitut	ᐃᓄᒃᑎᑐᑦ	Inuktitut	inuktitut	inuktitut	伊努伊特语	инуктитут	Inuktitut
ikv			I/L			Iku-Gora-Ankwa					
ikw			I/L			Ikwere					
ikx			I/L			Ik					
ikz			I/L			Ikizu					
ila			I/L			Ile Ape					
ilb			I/L			Ila					
ile	ie	ile	I/C		Interlingue	Interlingue	interlingue	interlingue	国际语Ｅ	интерлингве	Interlingue
ilg			I/L			Garig-Ilgar					
ili			I/L			Ili Turki					
ilk			I/L			Ilongot					
ill			I/L			Iranun					
ilo		ilo	I/L		Ilokano	Iloko	ilocano		伊洛卡诺语	илоко	Ilokano
ilu			I/L			Ili'uun					Ili'uun
ilv			I/L			Ilue					
ilw			I/L			Talur					Talur
ime			I/L			Imeraguen					
imi			I/L			Anamgura					
iml			I/E			Miluk					
imn			I/L			Imonda					
imo			I/L			Imbongu					
imr			I/L			Imroing					Imroing
ims			I/A			Marsian					
imy			I/A			Milyan					
ina	ia	ina	I/C		Interlingua	Interlingua	interlingua	interlingua	国际语Ａ	интерлингва	Interlingua
inb			I/L			Inga					
ind	id	ind	I/L		Bahasa Indonesia	Indonesian	indonésien	indonesio	印尼语	индонезийский	Indonesisch
ing			I/L			Degexit'an					
inh		inh	I/L		гӀалгӀай	Ingush	ingouche	inguso	印古什语	ингушский	Inguschisch
inj			I/L			Inga, Jungle					
inl			I/L			Indonesian Sign Language					Indonesische Zeichensprache
inm			I/A			Minaean					
inn			I/L			Isinai					
ino			I/L			Inoke-Yate					
inp			I/L			Iñapari					
ins			I/L			Indian Sign Language					Indische Zeichensprache
int			I/L			Intha					
inz			I/E			Ineseño					
ior			I/L			Inor					
iou			I/L			Tuma-Irumu					
iow			I/E			Iowa-Oto		iowa-oto			
ipi			I/L			Ipili					
ipk	ik	ipk	M/L		Iñupiaq	Inupiaq	inupiaq	inupiaq	依努庇克语	инупиак	Inupiaq
ipo			I/L			Ipiko					
iqu			I/L			Iquito		iquito			
ire			I/L			Iresim					
irh			I/L			Irarutu					Irarutu
iri			I/L			Irigwe					
irk			I/L			Iraqw					
irn			I/L			Irántxe					
irr			I/L			Ir					
iru			I/L			Irula					
irx			I/L			Kamberau					
iry			I/L			Iraya					
isa			I/L			Isabi					
isc			I/L			Isconahua		isconahua			
isd			I/L			Isnag					
ise			I/L			Italian Sign Language					Italienische Zeichensprache
isg			I/L			Irish Sign Language					
ish			I/L			Esan					
isi			I/L			Nkem-Nkum					
isl	is	ice	I/L		íslenska	Icelandic	islandais	islandés	冰岛语	исландский	Isländisch
ism			I/L			Masimasi					
isn			I/L			Isanzu					
iso			I/L			Isoko					
isr			I/L			Israeli Sign Language					
ist			I/L			Istriot					Istriotisch
isu			I/L			Isu (Menchum Division)					
ita	it	ita	I/L		Italiano	Italian	italien	italiano	意大利语	итальянский	Italienisch
itb			I/L			Itneg, Binongan					
ite			I/E			Itene		itene			
iti			I/L			Itneg, Inlaod					
itk			I/L			Judeo-Italian		judeo-italiano			
itl			I/L		Итэнмэн	Itelmen			伊杰耳缅语	ительменский	
itm			I/L			Itu Mbon Uzo					
ito			I/L			Itonama					
itr			I/L			Iteri					
its			I/L			Isekiri					
itt			I/L			Itneg, Maeng					
itu			I/L			Itutang					
itv			I/L			Itawit					
itw			I/L			Ito					
itx			I/L			Itik					
ity			I/L			Itneg, Moyadan					
itz			I/L			Itzá					
ium			I/L			Iu Mien			高地瑶话		
ivb			I/L			Ibatan					
ivv			I/L			Ivatan					Ivatan
iwk			I/L			I-Wak					
iwm			I/L			Iwam					
iwo			I/L			Iwur					
iws			I/L			Iwam, Sepik					
ixc			I/L			Ixcatec		ixcateco			
ixi			I/L			Ixil, Nebaj					
ixj			I/L			Ixil, Chajul					
ixl			I/L			Ixil, San Juan Cotzal					
iya			I/L			Iyayu					
iyo			I/L			Mesaka					
iyx			I/L			Yaka (Congo)				яка	
izh			I/L		Ižoran keeli	Ingrian	ingrien	ižoriano		ижорский	Ingrisch
izi			I/L			Izi-Ezaa-Ikwo-Mgbo					
jaa			I/L			Jamamadí					
jab			I/L			Hyam					
jac			I/L			Jacalteco, Eastern	jacalteco				
jad			I/L			Jahanka					
jae			I/L			Yabem					
jaf			I/L			Jara					
jah			I/L			Jah Hut					
jai			I/L			Jacalteco, Western					
jaj			I/L			Zazao					
jak			I/L			Jakun					
jal			I/L			Yalahatan					
jam			I/L			Jamaican Creole English					Jamaika-Kreolisch
jao			I/L			Yanyuwa					
jap			I/L			Jaruára					
jaq			I/L			Yaqay					
jar			I/L			Jarawa (Nigeria)					
jas			I/L			Javanese, New Caledonian					
jat			I/L			Jakati					
jau			I/L			Yaur					
jav	jv	jav	I/L		Basa Jawa	Javanese	javanais	javanés	爪哇语	яванский	Javanisch
jax			I/L			Malay, Jambi					
jay			I/L			Jarnango					
jaz			I/L			Jawe					Jawe
jbe			I/L			Judeo-Berber					Judeo-Berberisch
jbj			I/L			Arandai					
jbn			I/L			Nafusi					
jbo		jbo	I/C		Lojban	Lojban	lojban		逻辑语	ложбан	Lojban
jbt			I/L			Jabutí					
jbu			I/L			Jukun Takum					
jcs			I/L			Jamaican Country Sign Language					
jct			I/L		Кърымчах	Judeo-Crimean Tatar			犹太－克里米亚鞑靼语		Krimtschakisch
jda			I/L			Jad					
jdg			I/L			Jadgali					
jdt			I/L			Judeo-Tat		judeo-tat			
jeb			I/L			Jebero					
jee			I/L			Jerung					
jeg			I/L			Jeng					
jeh			I/L			Jeh					
jei			I/L			Yei					
jek			I/L			Jeri Kuo					
jel			I/L			Yelmek					
jen			I/L			Dza					
jer			I/L			Jere					
jet			I/L			Manem					
jeu			I/L			Jonkor Bourmataguil					
jgb			I/E			Ngbee					
jge			I/L		קיברולי	Judeo-Georgian			犹太－格鲁吉亚语		
jgo			I/L			Ngomba					
jhi			I/L			Jehai					
jia			I/L			Jina					
jib			I/L			Jibu					
jic			I/L			Tol					
jid			I/L			Bu					
jie			I/L			Jilbe					
jig			I/L			Djingili					
jih			I/L			Shangzhai					
jii			I/L			Jiiddu					
jil			I/L			Jilim					
jim			I/L			Jimi (Cameroon)					
jio			I/L			Jiamao			加茂语		
jiq			I/L			Guanyinqiao					
jit			I/L			Jita					
jiu			I/L			Jinuo, Youle					
jiv			I/L			Shuar					
jiy			I/L			Jinuo, Buyuan					
jkl			I/C			Jakelimotu					
jko			I/L			Kubo					
jku			I/L			Labir					
jle			I/L			Ngile					
jma			I/L			Dima					
jmb			I/L			Zumbun					
jmc			I/L			Machame					
jmd			I/L			Yamdena					Jamdena
jmi			I/L			Jimi (Nigeria)					
jml			I/L			Jumli					
jmr			I/L			Kamara					
jms			I/L			Mashi (Nigeria)					
jmx			I/L			Mixtec (Western Juxtlahuaca)					
jna			I/L			Jangshung					
jnd			I/L			Jandavra					
jng			I/E			Yangman					
jni			I/L			Janji					
jnj			I/L			Yemsa					
jnl			I/L			Rawat					
jns			I/L			Jaunsari					
job			I/L			Joba					
jod			I/L			Wojenaka					
jor			I/E			Jorá		jorá			
jos			I/L			Jordanian Sign Language					Jordanische Zeichensprache
jow			I/L			Jowulu					
jpn	ja	jpn	I/L		日本語	Japanese	japonais	japonés	日语	японский	Japanisch
jpr		jpr	I/L			Judeo-Persian	judéo-persan	judeo-persa	犹太－波斯语	еврейско-персидский	Judeo-Persisch
jqr			I/L			Jaqaru	jaqaru	jaqaru			
jra			I/L			Jarai					
jrb		jrb	M/L			Judeo-Arabic	judéo-arabe	judeo-arabé	犹太－阿拉伯语	еврейско-арабский	Judeo-Arabisch
jrr			I/L			Jiru					
jrt			I/L			Jorto					
jru			I/L			Japrería		japrería			
jsl			I/L			Japanese Sign Language					Japanische Zeichensprache
jua			I/L			Júma		júma			
jub			I/L			Wannu					
juc			I/E			Jurchen					
jud			I/L			Worodougou					
juh			I/L			Hõne					
juk			I/L			Wapan					
jul			I/L			Jirel					
jum			I/L			Jumjum					
jun			I/L			Juang		juang			
juo			I/L			Jiba					
jup			I/L			Hupdë		hupdë			
jur			I/L			Jurúna		jurúna			
jut			I/L		Jysk	Jutish					
juu			I/L			Ju					
juw			I/L			Wãpha					
juy			I/L			Juray					
jvn			I/L			Javanese, Caribbean					
jwi			I/L			Jwira-Pepesa					
jya			I/L			Jiarong					
jye			I/L	Arabic		Arabic (Judeo-Yemeni)					arabisch (Judeo-Jemenitisch)
jyy			I/L			Jaya					
kaa		kaa	I/L		Қарақалпақ	Kara-Kalpak	karakalpak	karakalpako	卡拉卡尔帕克语	каракалпакский	Karakalpakisch
kab		kab	I/L		Taqbaylit	Kabyle	kabyle	cabilio	卡拜尔语	кабильский	Kabylisch
kac		kac	I/L			Kachin	kachin		克钦语	качинский	Kachin
kad			I/L			Kadara					
kae			I/E			Ketangalan					
kag			I/L			Kajaman					
kah			I/L			Kara (Central African Republic)					
kai			I/L			Karekare					
kaj			I/L			Jju					
kak			I/L			Kallahan, Kayapa					
kal	kl	kal	I/L		Kalaallisut	Kalaallisut	groenlandais	groenlandés	格陵兰语	гренландский	Kalaallisut
kam		kam	I/L			Kamba (Kenya)	kamba		坎巴语	камба	
kan	kn	kan	I/L		ಕನ್ನಡ	Kannada	kannada	canarés	卡纳达语	каннада	Kannada
kao			I/L			Xaasongaxango					
kap			I/L		Бежкьа	Bezhta	bezhta	bezhta			
kaq			I/L			Capanahua					
kar			O/C			Karen	karen		克伦语		
kas	ks	kas	I/L		كشميري	Kashmiri	kashmiri	cachemir	克什米尔语	кашмири	Kashmiri
kat	ka	geo	I/L		ქართული	Georgian	géorgien	georgiano	格鲁吉亚语	грузинский	Georgisch
kau	kr	kau	M/L		Kanuri	Kanuri	kanouri	canurí	卡努里语	канури	Kanuri
kav			I/L			Katukína		katukína			
kaw		kaw	I/A		Bhāṣa Kawi	Kawi	kawi		卡威语	кави	
kax			I/L			Kao					
kay			I/L			Kamayurá		kamayurá			
kaz	kk	kaz	I/L		Қазақша	Kazakh	kazakh	kazaj(i)o	哈萨克语	казахский	Kasachisch
kba			I/E			Kalarko					
kbb			I/L			Kaxuiâna		kaxuiâna			
kbc			I/L			Kadiwéu					
kbd		kbd	I/L		къэбэрдеибзэ	Kabardian	kabardien	cabardiano	卡巴尔达语	кабардино-черкесский	Kabardinisch
kbe			I/L			Kanju					
kbf			I/E			Kakauhua					
kbg			I/L			Khamba					
kbh			I/L			Camsá		camsá			
kbj			I/L			Kari					
kbk			I/L			Koiari, Grass					
kbl			I/L			Kanembu					
kbm			I/L			Iwal					
kbn			I/L			Kare (Central African Republic)					
kbo			I/L			Keliko					
kbp			I/L			Kabiyé					
kbq			I/L			Kamano					
kbr			I/L			Kafa	kafa				
kbs			I/L			Kande					
kbt			I/L			Abadi				авадхи	
kbu			I/L			Kabutra					
kbv			I/L			Dera (Indonesia)					
kbw			I/L			Kaiep					
kbx			I/L			Ap Ma					
kby			I/L			Kanuri, Manga					
kbz			I/L			Duhwa					
kca			I/L		ханты	Khanty	khanty	janti	汉特语	хантыйский	Chantisch
kcb			I/L			Kawacha					
kcc			I/L			Lubila					
kcd			I/L			Kanum, Ngkâlmpw					
kce			I/L			Kaivi					
kcf			I/L			Ukaan					
kcg			I/L			Tyap					
kch			I/L			Vono					
kci			I/L			Kamantan					
kcj			I/L			Kobiana					
kck			I/L			Kalanga				каланга	
kcl			I/L			Kela (Papua New Guinea)					
kcm			I/L			Gula (Central African Republic)					
kcn			I/L			Nubi					
kco			I/L			Kinalakna					
kcp			I/L			Kanga					
kcq			I/L			Kamo					
kcr			I/L			Katla					
kcs			I/L			Koenoem					
kct			I/L			Kaian					
kcu			I/L			Kami (Tanzania)					
kcv			I/L			Kete					
kcw			I/L			Kabwari					
kcx			I/L			Kachama-Ganjule					
kcy			I/L			Korandje					
kcz			I/L			Konongo					
kda			I/E			Worimi					
kdc			I/L			Kutu					
kdd			I/L			Yankunytjatjara					
kde			I/L			Makonde				маконде	
kdf			I/L			Mamusi					
kdg			I/L			Seba					
kdh			I/L			Tem					
kdi			I/L			Kumam					
kdj			I/L			Karamojong					
kdk			I/L			Numee					
kdl			I/L			Tsikimba					
kdm			I/L			Kagoma					
kdn			I/L			Kunda				кунда	
kdp			I/L			Kaningdon-Nindem					
kdq			I/L			Koch					
kdr			I/L		Къарай	Karaim	karaim	karaim	卡拉伊姆语	караимский	Karaimisch
kds			I/L			Lahu Shi					
kdt			I/L			Kuy					
kdu			I/L			Kadaru					
kdv			I/L			Kado					
kdw			I/L			Koneraw					
kdx			I/L			Kam					
kdy			I/L			Keder					
kdz			I/L			Kwaja					
kea			I/L		Kriolu kabuverdianu	Kabuverdianu	créole du Cap-Vert				Kapverdisch
keb			I/L			Kélé					
kec			I/L			Keiga					
ked			I/L			Kerewe					
kee			I/L			Keres, Eastern					
kef			I/L			Kpessi					
keg			I/L			Tese					
kei			I/L			Kei					
kej			I/L			Kadar					
kek			I/L			Kekchí	kekchi	kekchí			
kel			I/L			Kela (Democratic Republic of Congo)					
kem			I/L			Kemak					
ken			I/L			Kenyang					
keo			I/L			Kakwa		kákwâ			
kep			I/L			Kaikadi					
keq			I/L			Kamar					
ker			I/L			Kera					
kes			I/L			Kugbo					
ket			I/L			Ket	ket				
keu			I/L			Akebu					
kev			I/L			Kanikkaran					
kew			I/L			Kewa, West					
kex			I/L			Kukna					
key			I/L			Kupia					
kez			I/L			Kukele					
kfa			I/L			Kodagu					
kfb			I/L			Kolami, Northwestern					
kfc			I/L			Konda-Dora					
kfd			I/L			Koraga, Korra					
kfe			I/L			Kota (India)					
kff			I/L			Koya		koya			
kfg			I/L			Kudiya					
kfh			I/L			Kurichiya					
kfi			I/L			Kurumba					
kfj			I/L			Kemiehua					
kfk			I/L			Kinnauri		kinnauri			
kfl			I/L			Kung					
kfm			I/L			Khunsari					
kfn			I/L			Kuk					
kfo			I/L			Koro (Côte d'Ivoire)					
kfp			I/L			Korwa		korwa			
kfq			I/L			Korku		korku			
kfr			I/L		કચ્ચિ	Kachchi					
kfs			I/L			Bilaspuri					
kft			I/L			Kanjari					
kfu			I/L			Katkari					
kfv			I/L			Kurmukar					
kfw			I/L			Naga, Kharam					
kfx			I/L			Pahari, Kullu					
kfy			I/L			Kumauni					
kfz			I/L			Koromfé					
kga			I/L			Koyaga					
kgb			I/L			Kawe					
kgc			I/L			Kasseng					
kgd			I/L			Kataang					
kge			I/L			Komering					
kgf			I/L			Kube					
kgg			I/E			Kusunda					
kgh			I/L			Kalinga, Upper Tanudan					
kgi			I/L			Selangor Sign Language					
kgj			I/L			Kham, Gamale					
kgk			I/L			Kaiwá		kaiwá			
kgl			I/L			Kunggari					
kgm			I/E			Karipúna		karipúna			
kgn			I/L			Karingani					
kgo			I/L			Krongo					
kgp			I/L			Kaingáng	kaingáng				
kgq			I/L			Kamoro					
kgr			I/L			Abun	abun				
kgs			I/L			Kumbainggar					
kgt			I/L			Somyev					
kgu			I/L			Kobol					
kgv			I/L			Karas					
kgw			I/L			Karon Dori					
kgx			I/L			Kamaru					
kgy			I/L			Kyerung					
kha		kha	I/L		Khasi	Khasi	khasi	jasí	卡西语	кхаси	Khasi
khb			I/L			Lü			傣仂语		
khc			I/L			Tukang Besi North					
khd			I/L			Kanum, Bädi					
khe			I/L			Korowai					
khf			I/L			Khuen					
khg			I/L			Tibetan, Khams					
khh			I/L			Kehu					
khj			I/L			Kuturmi					
khk			I/L			Mongolian, Halh					
khl			I/L			Lusi					
khm	km	khm	I/L		ខ្មែរ	Khmer	khmer	jemer	高棉语	кхмерский	
khn			I/L			Khandesi		jandeshi			
kho		kho	I/A			Khotanese	khotanais		和阗语	хотанский	
khp			I/L			Kapori					
khq			I/L			Songhay, Koyra Chiini					
khr			I/L			Kharia		jaria			
khs			I/L			Kasua					
kht			I/L			Khamti			坎梯语		
khu			I/L			Nkhumbi					
khv			I/L			Khvarshi	khvarchi	khvarshi			
khw			I/L			Khowar			科瓦语		
khx			I/L			Kanu					
khy			I/L			Kele (Democratic Republic of Congo)				келе	
khz			I/L			Keapara					
kia			I/L			Kim					
kib			I/L			Koalib					
kic			I/L		Kikapú	Kickapoo		kikapú			
kid			I/L			Koshin					
kie			I/L			Kibet					
kif			I/L			Parbate, Eastern					
kig			I/L			Kimaama					
kih			I/L			Kilmeri					
kii			I/E			Kitsai	kitsai				
kij			I/L			Kilivila					Kilivila
kik	ki	kik	I/L		Gĩkũyũ	Kikuyu	kikuyu	quicuyú	基库尤语	кикуйю	Kikuyu
kil			I/L			Kariya					
kim			I/L		Тоъфа	Karagas		tofa	卡拉嘎斯语		
kin	rw	kin	I/L		KinyaRwanda	Kinyarwanda	rwanda	ruandés	基尼阿万达语	киньяруанда	Kinyarwanda
kio			I/L		Cáuijo̱:gà	Kiowa	kiowa	kiowa	基奧瓦语		
kip			I/L			Kham, Sheshi					
kiq			I/L			Kosadle					
kir	ky	kir	I/L		Кыргыз	Kirghiz	kirghize	kirguís	吉尔吉斯语	киргизский	Kirgisisch
kis			I/L			Kis					Kis
kit			I/L			Agob					
kiu			I/L		Zazaki, Kırmancki, Dımılki	Kirmanjki					
kiv			I/L			Kimbu					
kiw			I/L			Kiwai, Northeast					
kiy			I/L			Kirikiri					
kiz			I/L			Kisi					
kja			I/L			Mlap					
kjb			I/L			Kanjobal, Eastern					
kjc			I/L			Konjo, Coastal					
kjd			I/L			Kiwai, Southern					
kje			I/L			Kisar					Kisar
kjf			I/L			Khalaj					
kjg			I/L			Khmu					
kjh			I/L		Хакасча	Khakas		jakas	哈卡斯语	хакасский	Chakassisch
kji			I/L			Zabana					
kjj			I/L			Khinalugh	khinalough	khinalugh			
kjk			I/L			Konjo, Highland					
kjl			I/L			Parbate, Western					
kjm			I/L			Kháng					
kjn			I/L			Kunjen					
kjo			I/L			Kinnauri, Harijan					
kjp			I/L			Karen, Pwo Eastern					
